case_id,CD4_ENSG00000010610.10,TBX21_ENSG00000073861.3,LAG3_ENSG00000089692.9,ICAM1_ENSG00000090339.9,IFNG_ENSG00000111537.5,STAT1_ENSG00000115415.20,GNLY_ENSG00000115523.17,IL18RAP_ENSG00000115607.9,CD274_ENSG00000120217.14,CD80_ENSG00000121594.12,IRF1_ENSG00000125347.14,CXCL9_ENSG00000138755.6,CTLA4_ENSG00000163599.17,ICOS_ENSG00000163600.13,CXCL10_ENSG00000169245.6,HLA-DQA1_ENSG00000196735.13,PDCD1LG2_ENSG00000197646.8,HLA-DRB5_ENSG00000198502.6,CD247_ENSG00000198821.11,HLA-DOA_ENSG00000204252.14,HLA-DMA_ENSG00000204257.15,HLA-DRA_ENSG00000204287.14,HLA-DPB1_ENSG00000223865.11,HLA-DPA1_ENSG00000231389.7,HLA-DQA2_ENSG00000237541.4,HLA-DMB_ENSG00000242574.9,CCL5_ENSG00000271503.6,file_id
TCGA-BA-6873,18.5751,2.0128,6.5194,128.2383,2.0906,477.2146,35.0053,1.5958,20.257,1.3704,32.1673,793.2394,7.3039,3.3064,969.0222,41.3875,18.3305,248.8543,3.0561,11.2917,63.7291,1716.0505,82.4814,154.7503,0.6795,14.2931,262.8108,e0865862-8829-494f-9a15-237519513ed5
TCGA-CN-A498,12.3738,0.4085,5.6345,106.4452,1.7188,161.7308,3.6639,0.5954,12.0988,0.903,25.8359,321.3513,5.04,4.2928,395.0799,26.5104,5.1091,143.4033,2.4704,13.953,44.6518,1273.6329,51.478,57.5977,20.5485,11.0477,48.5567,2cafd44f-2e38-40d5-937a-d122886ef8e7
TCGA-MT-A67F,49.7875,6.0295,45.639,107.9252,21.2262,270.8411,174.8154,6.7206,112.7469,4.352,65.5839,203.8501,29.3062,23.0542,1794.4815,91.2457,61.0924,1393.9672,22.1695,23.2367,142.2147,3507.4181,188.5676,274.074,160.5087,34.6848,706.4433,088f29fa-5f7b-4ae6-8a57-92bffe7d2d76
TCGA-CV-7100,40.6645,2.9503,18.6248,103.1305,4.623,492.9814,28.2341,1.7932,17.5803,1.5972,123.55,736.4549,4.7526,4.5057,3426.5606,56.0006,22.8281,124.136,5.1349,10.0398,61.02,1143.6891,84.5698,137.3312,17.7911,15.0691,157.2343,6ddcb8b3-c6a3-4182-9c4a-01ed10db6f96
TCGA-BA-6872,13.3112,0.3709,2.7201,65.1359,0.1855,126.5964,4.7435,0.606,6.2163,0.8624,13.8453,44.2112,4.0943,2.4773,52.5171,20.4111,4.8652,84.773,1.7636,5.3719,15.6611,643.7101,47.3821,23.1126,21.3672,5.2923,91.0244,59531f37-b664-4e6a-982f-48a5ee901a41
TCGA-CV-A45Y,42.5222,2.1434,9.8126,72.9295,1.4296,142.8725,10.3692,1.3342,18.2268,1.6165,26.964,185.6902,12.5104,5.7363,240.8459,35.1233,9.5592,396.5501,9.1196,24.2387,97.7741,1931.8259,125.5299,149.529,205.6745,23.8311,119.1632,e2d5d260-955e-464a-b712-56d166dd9842
TCGA-CR-7373,47.6676,3.0791,30.581,119.8775,7.9258,586.6711,96.9325,2.9522,35.8939,3.5638,75.1376,147.6322,28.7729,16.1132,777.2145,41.1736,49.0672,293.939,10.5052,22.525,59.7601,2447.5894,114.5592,311.6906,58.2084,17.1443,591.9997,5efe8382-333c-4400-a24e-2dab54ec38b6
TCGA-CV-A6K0,67.0218,2.821,10.4342,93.9037,2.1839,223.0023,23.8562,2.4712,29.5402,3.41,29.8534,366.9139,19.7024,11.9519,664.4886,92.7746,27.4344,386.6921,11.1263,34.3977,95.381,2433.7516,209.8987,292.6223,175.0657,34.4473,208.1336,3cf8f0d0-caaf-493b-987f-3259db70dadd
TCGA-CR-6478,105.8521,5.6112,50.9221,223.7431,8.9604,699.5182,101.716,2.1451,77.6835,8.5312,60.1905,469.7804,16.8,17.481,2237.5124,218.2839,58.0028,709.6983,10.8244,31.7082,89.6294,4592.6384,215.0039,195.2455,135.3078,34.3393,620.0964,494a88b0-ea90-4a12-b4a1-48582a6cf9ea
TCGA-CV-6962,5.6769,0.2148,1.0453,10.9545,0.0517,28.2163,2.4052,0.1478,2.4702,0.6239,1.6187,2.6771,0.3512,0.3811,5.0644,5.2692,2.6786,17.0377,7.593,1.7753,6.5373,161.4307,11.2874,14.9731,6.1865,1.6702,12.954,1eacbfe2-b796-459a-9daa-3a7298235218
TCGA-CN-5367,34.0105,0.2725,7.8134,19.7542,0.2726,153.4368,4.9114,0.3339,1.3527,1.5411,17.9668,31.7833,2.1082,0.9414,79.4133,95.1765,5.1579,117.2985,1.5139,16.2557,47.1802,1384.8277,92.1884,156.7747,94.1496,14.5029,87.0232,20fccee9-7369-485d-8d0c-4959aec2cba5
TCGA-TN-A7HJ,5.8637,0.1472,1.8752,17.1053,0.0,50.225,0.9932,0.5427,1.8965,0.3607,10.7947,3.2882,2.5575,1.4689,27.5634,6.6418,1.6679,65.2119,1.1173,3.3591,13.593,354.0288,24.7835,17.822,7.9933,3.4336,44.4571,9914782d-af76-41ac-b00c-7b54b91b66b3
TCGA-CR-5247,3.9716,0.057,0.9789,62.2937,0.0,57.9926,1.5954,0.0,0.8192,0.3724,7.9037,1.1918,0.7339,0.3981,5.0919,7.3125,5.0432,18.9062,0.4635,0.9754,6.6478,140.1358,11.8296,7.4813,6.2579,1.1186,7.3839,5c4a2b7f-2212-4412-b566-9354a0ae16ba
TCGA-MT-A51W,7.6307,0.5591,6.3728,50.4903,2.9367,252.0069,9.9301,2.0935,13.8101,0.8785,30.9682,60.4774,3.5875,1.7386,373.2882,18.9122,5.8956,52.4756,2.3789,3.1149,27.7544,677.3503,30.8084,36.651,7.6273,5.3354,143.8167,832a6186-382d-497b-9ea2-5bf51590c886
TCGA-WA-A7H4,17.6833,0.3585,1.8092,47.97,0.0,56.2428,26.2922,0.9916,4.2096,1.2082,13.96,12.0579,9.8399,4.2941,25.6303,39.6688,4.8855,217.5853,4.5493,8.8222,33.1444,792.2674,57.1976,58.7172,33.4037,11.5267,116.148,3094c16a-dcee-443d-8f7f-d50af40404f9
TCGA-CV-7411,8.2466,0.2442,0.839,11.329,0.2316,62.6219,2.8401,0.1891,3.2574,0.2619,3.8683,20.431,1.3292,0.7464,25.7773,11.1408,2.0757,46.4421,1.6089,2.7734,10.5088,340.1889,20.7455,27.7199,17.9985,2.3797,37.311,cec32dbb-d343-44b8-a816-9c616d23c16a
TCGA-4P-AA8J,27.1127,1.4563,12.8844,50.7118,0.7576,102.3427,74.2978,1.392,6.0859,1.1184,40.528,39.9586,7.2883,3.285,96.4969,30.158,8.1109,117.6807,4.3781,16.0697,67.5663,1105.2898,104.552,75.5513,16.5182,16.4414,170.3041,8c4ffa6f-b8c1-4b56-8e2d-fca2178391d6
TCGA-DQ-5624,30.5889,0.1142,2.8158,52.496,0.2828,97.5284,5.1565,0.4619,11.1718,4.5969,16.5015,22.8244,9.8826,8.8716,30.4598,16.7625,6.4076,190.8701,3.6826,9.8895,23.2574,994.3657,75.8667,63.219,129.1387,7.5822,14.0515,5e362910-3262-4ec6-a00b-27b9b2e4f4b9
TCGA-CN-5373,55.5115,1.209,12.9714,78.7444,2.1069,491.8104,16.8289,0.4406,61.3365,3.0796,24.2264,214.1885,10.0325,10.7897,789.6626,91.9124,31.2687,294.8222,6.2014,19.3231,40.7213,2161.302,110.196,148.1163,37.8162,14.3536,248.2569,3b4422da-eae0-42fa-99fa-de497698e76b
TCGA-CR-7383,53.9932,1.5118,7.7382,51.5408,1.9752,211.593,22.284,1.2647,5.0552,2.0304,45.5914,104.1581,10.0597,7.5447,116.7764,140.5399,9.5001,161.5235,8.207,31.0062,76.9927,2150.5741,174.6655,228.13,18.5684,24.6537,926.928,f54f00e2-5151-4f3e-a74c-5e2a435d6aa3
TCGA-CN-6988,3.0001,0.2032,0.4125,101.6303,0.1201,69.2927,1.1774,0.3596,2.3249,0.0754,13.6692,2.7919,0.4304,0.2028,4.2911,7.3465,1.216,73.6136,0.3485,2.1158,36.3608,449.1123,11.2615,38.1911,15.8278,3.0688,5.6922,cbc059ec-9e49-418e-be11-8d713ff3b430
TCGA-CV-7238,27.2478,1.9177,7.5344,61.4794,1.3471,203.9759,12.5282,1.2886,6.0021,0.9574,31.7243,81.5543,7.6449,3.8103,154.3475,18.717,4.6955,179.2422,5.5229,14.3325,54.7849,1158.6106,80.0273,58.7568,96.0965,14.9438,332.3934,cc5ead11-ada3-4db3-bb08-1a944e497c47
TCGA-KU-A66S,20.2666,0.3921,3.6597,25.7702,0.5666,72.133,5.7423,0.5552,3.5577,0.9396,21.7894,39.2154,114.8812,3.0785,68.3225,9.3805,1.8056,74.1037,6.6165,4.7843,25.7849,497.7308,45.9357,34.6534,46.4018,7.8089,39.3652,313811fa-2c41-470b-ab48-555bc74ae3ba
TCGA-RS-A6TP,10.7276,1.1274,25.5312,143.1987,1.9737,322.3527,57.7502,1.0745,19.3255,0.4959,112.2976,124.8263,6.3824,1.5796,739.9722,5.8621,3.7441,216.3937,3.5269,2.1839,61.6297,815.0813,52.5723,62.6819,30.7578,7.6735,45.1406,f196d91c-3eb9-4bbd-aabb-43a2879d6162
TCGA-CN-A63U,3.356,0.1382,8.0109,7.2754,0.0499,55.2318,2.5393,0.4484,3.6345,0.0941,13.3127,6.8526,0.6497,0.2069,9.0028,3.3899,1.8641,12.3313,0.8241,0.8339,8.0117,107.8725,9.6772,9.4857,7.2968,1.4676,396.4775,f322c423-9fdd-4a4d-b45c-aa261cb49c58
TCGA-CR-7397,44.0706,0.7349,4.325,122.4995,0.295,126.5301,3.7516,0.6745,3.4435,0.6448,14.9447,140.6372,3.4387,3.9389,240.3566,43.8028,5.2291,206.9025,5.5965,22.7396,38.6706,1349.6296,107.8367,158.0275,42.6803,11.9409,40.5121,47b9ed0d-d680-458b-8541-a4852262e484
TCGA-CN-5363,32.9947,1.5627,17.779,111.057,6.7057,456.9168,29.0141,1.2702,36.9474,2.4232,77.5072,1553.6433,7.159,4.0745,1415.0066,57.1051,37.2117,1487.2945,5.9354,24.8402,179.8601,4710.0606,175.6596,345.9398,45.9356,32.5579,140.6836,199b6329-f615-4a35-b19e-f398532c8ccd
TCGA-CV-6940,18.7527,0.5446,2.7219,24.4826,0.161,52.2411,21.6903,0.3067,3.9865,0.5663,9.7086,11.6979,2.1561,1.9273,7.6323,14.2188,3.8745,83.8053,5.2356,6.6012,17.2263,512.466,39.9346,31.1474,25.0047,4.832,22.9769,83472b2d-14e1-4c12-b526-26e4882b6812
TCGA-CV-7180,8.1962,6.9801,1.6719,6.4722,0.6304,72.8224,4.7991,0.1584,1.6011,0.1828,11.5143,21.0149,0.7684,1.0272,77.7193,2.9095,1.0142,32.4172,1.3248,1.8265,11.0928,232.5468,13.9676,12.1786,15.0241,1.7186,30.3624,209f8ebc-42f0-4695-b9f1-d9dc30d0e0b7
TCGA-CV-A45V,18.4464,0.9299,6.083,22.8546,2.0674,141.7183,25.7186,0.9918,12.4939,0.526,24.2705,47.2214,3.5683,2.5941,78.093,32.9736,2.3678,377.7025,3.6463,11.6957,40.3616,1150.4973,60.3382,50.94,1.0303,9.1587,38.0393,4bd409db-831d-4892-aa7f-e5e5bbd5bfae
TCGA-CQ-5331,57.3325,4.235,31.1008,74.6293,6.6576,544.5724,61.6393,1.7004,25.0903,1.8239,47.0883,1380.6416,8.0495,9.1831,2428.1051,185.13,14.867,606.6049,8.8749,43.3653,142.8016,4475.6206,176.7289,385.0783,127.7936,32.8301,239.3322,6fcfff7a-0e6b-47a6-bc96-6cc12d530d27
TCGA-CN-6013,85.3105,4.4182,32.2774,157.5807,5.3689,424.927,59.5358,4.2262,36.3881,6.1437,86.1148,528.3598,24.6889,10.8463,426.5231,117.9918,11.5126,930.4465,13.0973,34.2457,203.4307,6030.2692,320.0293,461.9632,215.537,49.61,251.9218,86eb7606-22d5-45e7-a46c-014160f1f136
TCGA-BA-A4IF,5.2278,0.2388,1.7779,21.6973,0.115,208.0599,22.0152,0.3288,1.56,0.4553,12.6992,2.8509,1.8554,1.2183,11.0266,4.0177,1.8904,44.4693,1.8994,2.2538,14.1803,235.234,17.8212,18.2869,19.1582,3.4127,150.7929,b3ca6741-7a52-425b-a8f3-d52abc185742
TCGA-BB-7863,5.8648,0.2512,0.748,24.3241,0.3267,124.2129,4.3567,0.1482,14.9055,0.4515,6.4935,16.1753,1.6432,1.4207,35.2029,12.0765,4.7536,24.3697,0.6538,1.6868,5.8609,230.95,12.8621,18.4606,1.9295,1.5818,14.5741,6f2c8788-2e21-4dc9-b969-eb71027dff62
TCGA-IQ-7632,5.2008,0.155,0.6324,11.8738,0.126,75.3345,2.2867,0.1029,1.8199,0.095,4.9302,23.5225,0.808,0.6381,52.7192,6.1772,1.7775,19.4074,0.4791,1.7348,7.992,181.9279,11.5215,16.7138,4.3951,1.1356,19.305,657aad16-3e2f-4934-a5c8-0e5273c20469
TCGA-QK-A8Z8,6.9256,0.6492,2.6231,46.2415,0.4691,152.5989,16.2823,0.7023,2.4431,0.2357,20.2068,4.2751,2.6546,1.56,18.4793,112.6767,1.9206,774.7079,4.2873,95.4634,253.4813,3906.0742,92.6129,200.7361,197.9747,46.9465,129.9452,8209a74d-b2f6-490c-b3eb-13c336a364b5
TCGA-CV-A45R,23.112,1.3616,7.6586,29.392,1.6185,194.4898,14.1327,0.7774,34.956,0.8971,28.4826,206.7447,5.2529,3.5509,633.9716,29.5899,8.96,61.2905,2.9724,8.068,35.8693,722.4431,59.4466,46.6954,11.3871,8.0104,225.6277,84d1f1cb-ff06-4cc7-9866-67d738bac419
TCGA-D6-A74Q,9.8163,0.6514,8.5552,52.1343,0.3644,94.9707,39.1553,1.3762,5.4379,0.4463,26.8414,11.547,3.6858,2.307,24.5041,15.298,3.4474,139.3506,9.6533,4.2195,27.7102,391.6467,31.1702,35.1885,2.3834,5.9785,96.2225,c10916ac-5a60-41db-ba5d-a9329dce486d
TCGA-CN-6998,8.7357,0.3601,5.7815,83.4955,0.8706,243.4684,16.2027,0.4413,30.7528,0.5884,21.3136,49.0874,2.837,2.8337,174.0074,13.7961,4.634,48.8316,1.487,2.0972,12.9982,431.3172,17.3628,25.4761,4.0893,3.176,34.9723,723ac041-cbef-41d9-804d-e70c007086ab
TCGA-D6-6827,23.8286,0.7366,1.4237,42.9892,0.2495,63.4573,1.1899,0.326,2.6183,0.3385,23.8273,11.0086,37.922,1.1258,347.5948,41.9818,2.112,262.7836,1.6327,22.0973,27.0721,825.8151,73.6414,92.6374,36.6787,10.1126,30.7979,892eed19-fe56-4ae7-8785-894ae16026ea
TCGA-QK-A652,26.0417,1.2531,5.5499,32.3905,0.8488,254.7944,11.8242,1.3689,11.0848,0.9438,30.495,149.7003,8.4298,5.7063,323.0699,33.0192,8.7702,175.1558,6.5359,11.4986,47.1329,1262.7427,79.1601,40.2634,49.21,16.3222,300.7271,3749fb86-5e84-49bd-b473-5ce7e91dea61
TCGA-CV-7413,33.3323,0.5967,6.614,73.4219,0.3755,112.9776,11.675,0.6304,5.5475,1.0694,28.0004,71.3029,6.399,3.9387,96.5028,71.204,3.7815,420.981,3.7829,9.1252,66.8529,1332.9694,88.2593,145.3767,34.8655,14.514,329.5785,55ccd178-6f91-496a-ad16-d82e45928366
TCGA-QK-A8ZB,10.4039,0.5841,1.801,34.5807,0.1623,80.9221,2.5288,0.3181,1.4067,1.1501,12.2314,24.5755,2.5351,1.8236,34.5279,19.8246,2.263,70.0387,1.53,3.9243,29.8274,616.5768,32.7176,40.6391,31.1694,7.2523,44.741,2355631d-aa47-43c0-929a-a47e669c365a
TCGA-CV-7424,7.2459,0.3733,1.2504,20.3322,0.0405,50.5149,0.9647,0.3634,2.7667,0.1525,16.5716,2.5906,0.3663,0.4098,7.4215,11.1462,0.9266,107.936,0.8744,7.2374,34.8377,591.2734,32.995,20.5661,20.5975,4.2056,24.4789,fdb27f75-f853-44f8-a5c4-1ecf6ff27412
TCGA-BA-5149,22.5076,0.7486,6.3767,183.3097,0.9466,313.1406,8.7603,0.4417,14.8158,2.6673,36.2761,210.258,6.1218,3.8812,263.6389,34.5772,5.2072,358.3027,2.2733,8.5021,24.867,1059.9519,54.1679,95.9054,6.1026,7.1235,45.3366,46ebf756-539b-41e4-9636-e8a7ba8d9bb8
TCGA-QK-A6VC,24.7057,2.3604,10.6446,134.2379,4.0421,175.9845,18.8508,1.0654,8.2806,2.102,118.5776,97.3071,11.3789,7.2799,450.974,44.3444,2.0127,372.1158,9.0008,19.6592,123.5049,2001.8437,113.8848,121.7347,79.853,23.076,446.4202,886a0679-0b46-4ebf-887e-d899cdf38caf
TCGA-CN-4740,102.9884,1.4518,4.9218,108.083,2.0141,113.0079,16.1764,1.1307,8.3,2.135,19.6449,112.9282,4.464,4.5211,61.4093,48.7986,11.7633,480.3348,5.2905,37.3171,92.0298,3578.7125,172.6723,286.956,227.9312,35.3815,115.1197,09552102-8f10-4e2a-9710-f1585b6a7efb
TCGA-CV-A461,54.8864,4.1255,42.673,43.4073,13.3337,502.9975,113.8186,5.4659,11.2078,2.5834,72.468,337.4145,13.3029,8.2354,748.6456,262.9896,11.9456,3063.2479,13.5675,107.6728,378.7412,6451.4562,394.0905,669.9233,32.4238,73.2822,441.6476,14414c7f-a1b2-4c72-b975-9102ca7617e9
TCGA-CV-A464,23.3096,0.8377,4.4266,42.3449,1.0455,307.5812,91.6363,0.6965,4.2825,0.8918,33.2251,137.8389,9.4664,4.4088,523.6377,31.6686,6.4666,333.6729,5.567,12.3182,51.2747,1298.0602,90.8848,96.735,63.4849,10.9355,217.698,a7f46029-9c1a-49bd-88ab-61664e345f97
TCGA-CN-6018,54.5531,1.3667,19.4737,121.4713,1.1618,367.7011,32.4597,1.3519,15.4115,4.7729,28.3984,112.8167,7.8234,8.9068,560.2441,64.9691,18.7432,524.0407,4.5513,75.6026,68.3908,2271.1084,132.0548,162.0452,24.0272,19.519,394.4753,6ff62568-3f20-4552-9fd1-b8e4fc21c42c
TCGA-D6-A6EP,8.219,0.3971,12.3014,3.8694,0.1721,20.9958,6.8644,0.492,0.609,0.1298,6.7362,4.2534,2.0132,0.7926,16.2632,16.6073,0.3714,266.112,1.7226,26.5788,35.6265,328.0581,88.8896,35.6266,0.9055,8.6766,59.3825,05ca7f3b-7b27-46f7-960b-5ce2deae5c13
TCGA-CV-A460,51.7412,2.7505,21.7879,433.8359,3.3674,130.8905,28.9609,2.299,9.4712,2.4344,36.7949,129.6834,16.3692,11.2605,231.5618,62.7235,4.8654,311.7948,9.3963,22.6191,65.9494,1801.279,124.6774,121.0722,71.1156,19.9119,225.8408,f05758de-1cfc-446e-b133-1555800bea62
TCGA-CN-5361,34.465,0.8899,3.134,78.2731,1.0288,289.3738,20.4953,0.7613,8.5107,0.8482,28.1313,125.0773,4.0753,1.8949,230.8829,62.5716,9.4132,121.1605,7.8755,18.0849,39.026,1059.775,66.1613,101.9663,66.8649,10.398,102.6967,adf33b59-40ef-48fb-9dd2-1f1759582383
TCGA-CV-7410,109.5431,6.2372,11.4074,68.0268,2.704,284.4896,21.1297,2.7176,17.3034,3.8884,43.0972,270.7526,11.276,13.8681,162.7078,190.1278,12.2215,1328.9114,24.5143,83.2545,195.3118,7159.5215,333.0281,531.8445,220.34,57.3665,144.9144,0c5dc9f1-86b5-4318-bfe1-ca9d8db1eaf5
TCGA-CR-6492,20.0182,0.9029,6.7456,71.1092,1.8463,189.1671,11.7553,1.176,14.6409,0.7515,32.4024,96.4473,4.5344,3.3495,386.1283,28.3519,9.9841,428.5339,3.6359,11.956,53.8913,1027.5971,64.6952,69.2852,6.8088,10.4692,82.8417,6aec3b4a-e423-4fba-9286-e639d252415b
TCGA-MZ-A5BI,84.2675,3.6145,19.6952,296.4995,3.7492,111.0028,11.6724,2.8065,31.2726,3.6958,62.1309,72.3136,29.9751,18.3038,675.0795,190.73,7.8506,333.4695,13.8958,71.1155,183.8675,4450.5328,337.6965,252.6151,133.8655,55.5594,150.0084,f759de52-a9ad-494a-b618-74b6da07a769
TCGA-P3-A5Q5,92.6865,6.7658,34.4294,22.2581,11.5993,73.92,50.9577,2.9758,6.9436,2.5126,27.47,323.7527,20.245,13.1171,222.2385,258.1252,8.1215,632.4389,21.3729,67.6012,238.3631,6684.9026,472.6846,331.6878,376.6229,94.5013,627.9852,dcf751cc-ef59-4579-93a4-3c7c52c4b45a
TCGA-DQ-5630,40.3127,1.9723,12.0492,262.8507,3.6988,319.5791,174.6285,3.4911,18.9326,2.5709,87.7431,744.5339,13.3196,9.0464,1728.9012,85.8245,11.9356,777.0758,21.8755,39.9189,191.2498,6011.4264,249.3725,447.5184,203.7592,61.9418,419.7338,8fc09183-9ad5-4b27-9081-772a9895da69
TCGA-CR-7385,79.6182,2.8406,9.1675,53.7562,2.1991,168.9445,14.1939,2.2626,12.2653,1.5914,39.6623,116.1307,14.8337,8.2627,160.3751,69.9996,6.9643,639.825,16.2136,25.4621,65.9856,1983.5363,143.8542,205.0047,109.008,22.7688,182.2063,7cd19d38-2243-4cb0-9245-a5979bc7beec
TCGA-CV-5970,19.723,0.6734,2.4403,70.814,0.3193,139.5282,14.2681,0.3352,5.863,1.1863,12.1804,81.9717,5.1369,2.6255,106.6275,51.5655,6.2237,297.4194,1.8761,11.015,44.2808,1209.8476,59.4939,76.6632,49.5202,8.3587,20.8215,b944e00d-c119-4bb8-943d-2eb4ea88c410
TCGA-BA-6871,32.6145,1.4401,13.1527,299.3586,2.3708,82.1446,36.7322,3.5009,7.8159,1.2659,38.7826,44.0726,9.2124,3.6934,108.4481,23.5326,6.1584,201.4708,6.6901,7.7171,40.863,842.1577,46.6229,59.905,6.4654,10.6738,349.2881,6c1d8dd9-cc41-49d3-b25c-7c49ea9deac8
TCGA-CV-6003,6.138,0.2412,3.2392,69.3872,0.2852,206.0178,6.762,0.1358,7.5233,0.824,14.4141,24.0342,3.2273,2.7135,178.4381,8.1191,14.9798,34.5317,0.9559,1.3569,21.4909,366.9684,13.2255,24.3007,8.1316,2.3206,256.3576,37c03292-c234-4213-8b85-82dbf675248b
TCGA-P3-A6T5,16.4534,0.2475,2.3063,21.8034,0.1651,80.1403,5.3152,0.455,7.0817,0.5601,14.5817,5.8476,3.2234,1.8436,25.2692,17.2476,7.2142,92.213,1.71,3.899,22.3744,548.3927,47.8891,42.211,64.453,7.3033,46.4174,1529866b-741a-49a1-b6cc-7b24693ad1e6
TCGA-BA-5555,27.4739,1.1997,7.1414,64.1604,0.9581,174.2527,9.3566,0.3912,2.9724,0.9802,16.9987,60.4139,5.0346,3.6554,81.6304,82.72,4.271,568.0686,3.3008,22.3526,280.4646,4822.3813,194.0979,211.882,49.5667,40.5669,66.456,23a30a82-7b8d-4ace-94c0-1844651bf5c2
TCGA-P3-A6SW,20.3024,2.2044,11.4712,15.8847,1.6669,81.1629,23.3634,2.0871,40.6531,0.356,20.2255,60.389,5.3766,1.7909,62.0746,27.1078,15.2721,221.2892,6.405,16.9269,106.1886,1832.1286,82.1035,52.864,26.0744,20.4497,138.7459,e0498eed-a84c-40d3-9015-c7a8b65d37dc
TCGA-CV-7097,44.1291,1.1679,21.8188,110.8146,0.5842,172.527,204.8631,1.1529,13.3037,5.6698,22.4436,36.4493,7.9617,12.1721,268.3843,51.3578,18.472,208.5129,7.8773,7.3047,39.0461,1520.5616,79.751,134.8237,8.6532,12.4863,472.9004,a6d8287f-24e7-49bf-87e6-e49a00e3aedb
TCGA-CV-6441,5.8163,0.0739,1.0577,21.2425,0.0534,94.4153,77.864,0.0654,1.731,0.1006,27.3695,3.7931,0.0906,0.2212,21.182,13.7689,0.1063,44.9421,1.1538,3.5671,14.6737,333.2087,20.9215,30.3662,12.6809,2.9009,19.6656,44fafd9e-b603-48f0-86ec-2022601f139f
TCGA-CN-4736,97.5427,4.825,24.9085,75.1825,5.9389,411.7627,80.7113,2.2531,30.3355,2.8525,63.1957,1200.3946,9.3684,11.9064,1405.7859,126.6535,14.6029,627.038,14.1523,27.7762,112.8197,5039.8336,205.8798,387.8095,115.3307,40.5357,379.0723,1ef87789-2fa0-4d28-826c-802358bdf67a
TCGA-CV-5973,6.9437,0.0934,0.4816,21.968,0.0,22.9624,2.721,0.1819,2.4362,0.5039,8.4455,3.4826,1.4901,0.9886,39.5387,7.5337,0.8472,19.1915,0.377,0.7752,11.408,218.3953,15.2943,9.6699,2.1871,1.457,167.8906,9678c5cb-97be-4f76-a161-fece8b5982cd
TCGA-F7-A61W,4.6718,0.1197,1.1311,26.4063,0.0649,128.483,8.3018,0.0265,7.2094,0.7335,6.6761,8.4789,1.5785,0.9558,38.5102,12.8628,11.2087,79.3751,0.2337,1.9704,11.3784,342.2075,18.7294,25.9947,11.6921,3.1846,34.8506,44699ea6-738d-4130-9938-9932dd1c7acb
TCGA-CR-7389,31.1662,0.3917,3.6526,54.9914,0.0404,142.1006,1.1408,0.8748,3.1939,0.899,8.3462,14.6286,3.8434,3.239,28.9159,45.7989,6.0995,137.3929,2.0025,12.7949,42.7791,1566.6238,72.0198,83.0003,25.9559,8.7556,14.4356,f2d34a97-ff3e-41f0-9597-438f26504ef0
TCGA-CN-6010,22.3533,0.9093,4.374,25.9431,0.2957,92.7426,10.3798,0.7645,29.7355,0.3343,11.5543,51.7423,2.677,1.3841,17.2167,29.2433,5.7908,162.4097,3.1657,12.5126,51.8835,947.45,56.6689,87.186,45.6357,9.8832,57.246,db556788-6349-4dc5-9b4b-985c270a17b0
TCGA-CV-7440,9.4482,0.2187,0.7948,15.3559,0.0729,45.1086,1.6232,0.3573,2.6982,0.2199,16.4079,2.0472,1.9604,1.4776,3.42,13.2421,0.7808,86.4112,1.7405,9.3259,28.6336,894.4067,37.2421,22.6406,19.0813,6.184,17.5283,ec43db9b-d34c-4474-b724-57434589d558
TCGA-CQ-7069,10.1662,0.2751,2.8023,53.056,0.0,110.3503,1.964,0.5218,8.1629,1.6699,10.3339,14.9855,3.0375,2.0008,83.8607,12.9818,13.7884,136.2794,1.2533,4.6065,13.6344,445.9774,33.9058,38.9885,23.4241,2.9077,720.0535,78a776c3-2c61-4162-a19f-15af1100a18a
TCGA-UF-A7JT,48.9142,5.8408,78.9143,64.9247,12.9685,363.2791,118.9133,2.6923,45.6296,3.0984,93.6878,371.2107,11.3688,7.3276,3867.9737,51.7439,31.0839,447.9974,13.5137,45.5055,168.1392,3397.1767,240.3297,335.6838,24.9752,43.2195,365.98,e9cebd54-b6b4-4158-be31-7724c56165c4
TCGA-DQ-5629,7.2131,0.2517,0.9999,29.7492,0.2046,109.4448,2.8731,0.1949,5.1266,0.6169,9.6945,4.6065,1.5437,0.7537,10.7541,4.2116,1.9017,44.9282,0.8394,2.5065,9.1765,235.4176,18.1562,15.8482,20.5056,2.7392,44.5726,e97dd616-e947-47ed-853f-72ee93272b15
TCGA-CR-7370,22.6334,0.9668,8.0668,34.662,1.9459,246.5302,4.1445,1.0389,90.3976,1.3728,32.8211,130.648,8.4421,4.1583,112.6676,45.3582,19.0309,72.6997,2.3815,15.473,30.163,966.9454,51.663,97.8545,14.4631,11.1073,50.9898,5c257396-c22c-4846-9fcc-a8ef1915998b
TCGA-BA-6870,10.5276,0.2765,2.1377,18.593,0.0817,31.3196,4.1907,0.6118,1.5742,0.534,9.3325,1.2548,4.6254,2.6596,8.1434,9.8701,1.9672,109.2518,2.6582,5.6936,22.2321,470.8896,40.4124,29.3381,58.9287,5.4645,52.9147,b0716049-9102-40d2-bf6b-04098cfc2ba1
